owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,cargo_downloads_start,cargo_downloads_end,cargo_downloads_growth_rate,cargo_downloads_growth_percentile,cargo_downloads_final_weight
MDEyOk9yZ2FuaXphdGlvbjQ0NDc3NTA2,firecracker-microvm,firecracker-microvm,https://github.com/firecracker-microvm,,,https://avatars.githubusercontent.com/u/44477506?v=4,2026-01-01,2026-04-01,3787.0,37699.0,8.954845524161605,99.9100638546632,0.6725759398886894,35.0,45.0,0.2857142857142857,96.2679482615403,0.3274240601113106,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjgxODM3MjQ0,vectorize-io,vectorize-io,https://github.com/vectorize-io,,,https://avatars.githubusercontent.com/u/81837244?v=4,2026-01-01,2026-04-01,1012.0,7580.0,6.490118577075099,99.83811493839374,0.5651342981355564,14.0,54.0,2.857142857142857,99.85760056959772,0.4348657018644437,659.0,4570.0,-0.543,,,989.0,9032.0,-0.0968,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjU0OTQ0MTc0,larksuite,Lark Technologies Pte. Ltd.,https://github.com/larksuite,https://www.larksuite.com,,https://avatars.githubusercontent.com/u/54944174?v=4,2026-01-01,2026-04-01,2265.0,11293.0,3.985871964679912,99.58629373145068,0.378691094515159,35.0,76.0,1.1714285714285717,99.46600213599146,0.308099916701966,13086.0,1358108.0,102.78327984105152,99.93913572732804,0.3132089887828749,,,,,,17.0,92.0,-0.9908,,
O_kgDOB_9BPQ,NousResearch,Nous Research,https://github.com/NousResearch,https://nousresearch.com,,https://avatars.githubusercontent.com/u/134168893?v=4,2026-01-01,2026-04-01,2570.0,30283.0,10.783268482490271,99.92805108373057,0.4381842692579694,112.0,270.0,1.4107142857142858,99.58466832799336,0.4198613054704901,0.0,101480.0,9.148,98.35666463785758,0.1419544252715403,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjI5NTY2NzM4,nuxt-community,Nuxt 2 Community,https://github.com/nuxt-community,https://nuxt.com/,Modules from the community for Nuxt 2,https://avatars.githubusercontent.com/u/29566738?v=4,2026-01-01,2026-04-01,2263.0,19652.0,7.684047724259832,99.88308301106214,0.7676154388635728,44.0,44.0,0.0,16.192001898659072,0.0668755431458407,278250.0,639990.0,1.3000539083557952,35.36214242239805,0.1655090179905864,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ1NzQ3MjM2,woowacourse,woowacourse,https://github.com/woowacourse,https://woowacourse.github.io,,https://avatars.githubusercontent.com/u/45747236?v=4,2026-01-01,2026-04-01,1369.0,1557.0,0.137326515704894,69.73648709416315,0.1554305493934913,12.0,55.0,3.5833333333333335,99.90506704639849,0.8445694506065087,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjI4MzE2NjY3,OpenLiberty,Open Liberty Project,https://github.com/OpenLiberty,https://openliberty.io,Open Liberty is an open source implementation of Eclipse MicroProfile and Java EE from IBM. It is the foundation of the WebSphere Liberty app server.,https://avatars.githubusercontent.com/u/28316667?v=4,2026-01-01,2026-04-01,1365.0,1384.0,0.0139194139194139,15.63090205953773,0.0224447822138666,20.0,80.0,3.0,99.86946718879793,0.9775552177861332,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEyMzM0NTgx,tencentyun,腾讯云,https://github.com/tencentyun,https://cloud.tencent.com,本组织已停止新增仓库，存量仓库会继续维护，最新腾讯云官方代码仓库：https://github.com/TencentCloud,https://avatars.githubusercontent.com/u/12334581?v=4,2026-01-01,2026-04-01,1113.0,8399.0,6.546271338724169,99.84710855292742,0.8379485278569473,47.0,47.0,0.0,16.192001898659072,0.0924054094701535,58744.0,108567.0,0.8481376821462617,18.98965307364577,0.069646062672899,,,,,,,,,,
O_kgDOCVD0gw,OpenMOSS,OpenMOSS (SII),https://github.com/OpenMOSS,http://openmoss.ai/,"OpenMOSS Team is a research group under the Shanghai Innovation Institution (SII), working in close collaboration with Fudan University and MOSI Intelligence. ",https://avatars.githubusercontent.com/u/156300419?v=4,2026-01-01,2026-04-01,1854.0,18305.0,8.873247033441208,99.90107024012951,0.5915038338591146,61.0,74.0,0.2131147540983606,94.36335587990982,0.4084961661408853,,,,,,23.0,108.0,-0.9892,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjc5MjMwNjI=,remoteinterview,CodeInterview.io & RemoteInterview.io,https://github.com/remoteinterview,https://codeinterview.io,,https://avatars.githubusercontent.com/u/7923062?v=4,2026-01-01,2026-04-01,1111.0,6963.0,5.267326732673268,99.74817879305692,1.0,,,,,,284.0,354.0,-0.9646,,,,,,,,,,,,
O_kgDOCLN6bA,lightpanda-io,Lightpanda,https://github.com/lightpanda-io,https://lightpanda.io,,https://avatars.githubusercontent.com/u/145980012?v=4,2026-01-01,2026-04-01,11323.0,21459.0,0.8951691247902499,95.30533321341848,0.5038456638190404,29.0,174.0,5.0,99.92880028479884,0.4961543361809596,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMyNjQxOQ==,HubSpot,HubSpot,https://github.com/HubSpot,http://product.hubspot.com/,,https://avatars.githubusercontent.com/u/326419?v=4,2026-01-01,2026-04-01,4810.0,56730.0,10.794178794178794,99.93704469826424,0.468110126046805,185.0,189.0,0.0216216216216216,40.1566393734425,0.1640961121182531,525527.0,1548992.0,1.9475022215794813,65.55082166768106,0.2119147578789863,345189.0,715334.0,1.0722966259063875,48.5456369107322,0.1558790039559554,,,,,
O_kgDOCKhK-A,iOfficeAI,OfficeAI,https://github.com/iOfficeAI,https://office-ai.net,Smart Office. Simple AI.,https://avatars.githubusercontent.com/u/145246968?v=4,2026-01-01,2026-04-01,3650.0,23298.0,5.383013698630137,99.7661660221243,0.5964179218805544,20.0,67.0,2.35,99.79826747359677,0.4035820781194456,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE4MDgxODA=,IFTTT,IFTTT,https://github.com/IFTTT,http://ifttt.com/developer_sign_up/new,"Automations for business and home. 800+ of your favorite apps, services and devices. Save time and get more done.",https://avatars.githubusercontent.com/u/1808180?v=4,2026-01-01,2026-04-01,2648.0,15114.0,4.707703927492447,99.7122043349222,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOCFakBg,shadcn-ui,shadcn-ui,https://github.com/shadcn-ui,https://ui.shadcn.com,Build your component library.,https://avatars.githubusercontent.com/u/139895814?v=4,2026-01-01,2026-04-01,20843.0,27257.0,0.3077292136448687,84.53098300206852,0.5103355119533579,14.0,88.0,5.285714285714286,99.94066690399906,0.4491890368440165,51418.0,96165.0,0.8702594422186782,20.693852708460135,0.0404754512026256,,,,,,,,,,
O_kgDOB_wQQg,VectifyAI,Vectify AI,https://github.com/VectifyAI,https://vectify.ai,"Building next-gen Vectorless, Reasoning-based RAG",https://avatars.githubusercontent.com/u/133959746?v=4,2026-01-01,2026-04-01,4427.0,24516.0,4.537836006324825,99.67622987678747,1.0,5.0,9.0,-0.1,,,0.0,40.0,-0.996,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMwNjE0,filamentgroup,Filament Group,https://github.com/filamentgroup,http://filamentgroup.com,,https://avatars.githubusercontent.com/u/30614?v=4,2026-01-01,2026-04-01,5462.0,34988.0,5.405712193335774,99.78415325119164,0.8075558922313952,,,,,,25474.0,86413.0,2.392203815655178,78.0279975654291,0.1924441077686048,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ2MjgzNjA5,fireship-io,Fireship,https://github.com/fireship-io,https://fireship.io,,https://avatars.githubusercontent.com/u/46283609?v=4,2026-01-01,2026-04-01,2919.0,17361.0,4.947584789311408,99.73918517852324,0.883977796662262,93.0,93.0,0.0,16.192001898659072,0.116022203337738,77.0,121.0,-0.9879,,,,,,,,,,,,
O_kgDOC_9TSg,VoltAgent,VoltAgent,https://github.com/VoltAgent,https://voltagent.dev,AI Agent Engineering Platform built on an Open Source TypeScript AI Agent Framework,https://avatars.githubusercontent.com/u/201282378?v=4,2026-01-01,2026-04-01,13443.0,89951.0,5.691289146767835,99.81113409479268,0.5284003918910859,79.0,199.0,1.518987341772152,99.62026818559391,0.45757026805881,42454.0,63131.0,0.4870448014321383,10.407790626902008,0.014029340050104,4.0,6.0,-0.9994,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjExNzY3OTUw,status-im,Status,https://github.com/status-im,https://status.app,"The open source, decentralised crypto communication super app.  Communities, Messenger, Wallet, Browser.",https://avatars.githubusercontent.com/u/11767950?v=4,2026-01-01,2026-04-01,1179.0,8980.0,6.616624257845632,99.8561021674611,0.6473967697813896,237.0,244.0,0.0295358649789029,45.78141687433251,0.3526032302186104,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjgwMjYz,propublica,ProPublica,https://github.com/propublica,https://www.propublica.org/,Journalism in the Public Interest,https://avatars.githubusercontent.com/u/80263?v=4,2026-01-01,2026-04-01,1253.0,6576.0,4.248204309656824,99.64025541865276,1.0,3.0,3.0,-0.7,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE2NDg5MDE=,sensu,Sensu,https://github.com/sensu,https://sensu.io/,Full-stack monitoring for today's business.,https://avatars.githubusercontent.com/u/1648901?v=4,2026-01-01,2026-04-01,1091.0,5870.0,4.38038496791934,99.65824264772012,0.9473611730976136,21.0,21.0,0.0,16.192001898659072,0.0526388269023865,,,,,,120.0,1501.0,-0.8499,,,,,,,
O_kgDODePQuw,router-for-me,Router-For.ME,https://github.com/router-for-me,,,https://avatars.githubusercontent.com/u/233033915?v=4,2026-01-01,2026-04-01,5000.0,25285.0,4.057,99.59528734598436,0.5310506785297898,46.0,146.0,2.1739130434782608,99.7626676159962,0.4689493214702102,,,,,,,,,,,,,,,
O_kgDOBnhMWg,vercel-labs,Vercel Labs,https://github.com/vercel-labs,https://vercel.com,Develop. Preview. Ship. Creators of Next.js.,https://avatars.githubusercontent.com/u/108547162?v=4,2026-01-01,2026-04-01,12063.0,100614.0,7.3407112658542655,99.87408939652846,0.3620745450519133,104.0,325.0,2.125,99.750800996796,0.3354881439050261,22860155.0,93299165.0,3.0813006298513725,87.64455264759586,0.3024373110430605,,,,,,,,,,
O_kgDOC9OkBw,InsForge,InsForge,https://github.com/InsForge,,The backend built for agentic development.,https://avatars.githubusercontent.com/u/198419463?v=4,2026-01-01,2026-04-01,1005.0,7331.0,6.29452736318408,99.82912132386006,0.5314752476871355,36.0,65.0,0.8055555555555556,99.15747003678652,0.4570259554601019,4773.0,17918.0,0.7918,17.83323189287888,0.0114987968527626,,,,,,,,,,
