company_id,company_name,company_type,homepage_url,github_owner_url,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,country,description,linkedin_url,logo_url
faf5daa9-b6cb-4052-9b77-05e9b61ba765,Vexa.ai,company,https://vexa.ai,https://github.com/Vexa-ai,2025-10-01,2026-01-01,1260.0,1577.0,0.2515873015873016,96.83532658693652,1.0,3.0,5.0,-0.5,,,,,,,,,,,,,Thailand,"transform meeting notes into action with ai in real-time. 
with vexa, manage meeting information effortlessly. transcribe and generate action items, guides, social media posts without switching apps.",linkedin.com/company/vexa-ai,https://avatars.githubusercontent.com/u/168629894?v=4
9446fa16-8ba8-4c60-b1dc-5e7c9cf190e8,Tencent Cloud ADP,company,http://youtu-tip.com,https://github.com/TencentCloudADP,2025-10-01,2026-01-01,3904.0,5163.0,0.3224897540983606,97.73689052437902,0.7346191551280858,24.0,26.0,0.0833333333333333,80.74832775919732,0.2653808448719142,,,,,,95.0,6.0,-0.994,,,,"Tencent Cloud Agent Development Platform, Build With Ease, Proven to Deliver.",,https://avatars.githubusercontent.com/u/226510916?v=4
974ac194-feab-4aa4-9e37-6cf8f1a01539,Google Agentic Commerce,predicted_company,https://ap2-protocol.org,https://github.com/google-agentic-commerce,2025-10-01,2026-01-01,2358.0,2991.0,0.2684478371501272,97.148114075437,0.7184080987390852,14.0,19.0,0.3571428571428571,98.05602006688964,0.2815919012609148,,,,,,,,,,,United States,,,https://avatars.githubusercontent.com/u/213684959?v=4
6a105e1d-cfdf-4cde-99dc-0a16cdd205de,OpenFront,company,https://openfront.io,https://github.com/openfrontio,2025-10-01,2026-01-01,1146.0,1500.0,0.3089005235602094,97.6264949402024,0.1679381163069929,117.0,166.0,0.4188034188034188,98.5994983277592,0.832061883693007,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/191422426?v=4
b545c498-a9a4-4aa0-bfe3-9631bd684526,Dyad,company,https://www.dyad.sh,https://github.com/dyad-sh,2025-10-01,2026-01-01,14750.0,18772.0,0.2726779661016949,97.2033118675253,0.8119561683206385,17.0,21.0,0.2352941176470588,96.02842809364547,0.1880438316793613,,,,,,,,,,,,Dyad offers an open-source platform that helps users build AI-powered apps without coding using integrated development tools.,,https://images.crunchbase.com/image/upload/t_cb-default-original/084e72f9007c4aa9b60d177051246fde
c01eac89-b29d-4a94-8565-f01f144a088a,Swing Music,company,https://swingmx.com,https://github.com/swingmx,2025-10-01,2026-01-01,1384.0,1746.0,0.2615606936416185,97.03771849126036,0.6665672922710065,11.0,15.0,0.3636363636363636,98.13963210702342,0.3334327077289934,,,,,,105.0,11.0,-0.989,,,,Home to swing music ... and friends,,https://avatars.githubusercontent.com/u/125947721?v=4
38d063b6-c99f-4d9b-8171-a72a18c305e5,TailAdmin,company,https://tailadmin.com/react,https://github.com/TailAdmin,2025-10-01,2026-01-01,4131.0,5389.0,0.3045267489711934,97.57129714811408,0.7232328080244467,22.0,25.0,0.1363636363636363,91.50292642140468,0.2767671919755533,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/95587422?v=4
5551db2f-a3c5-4cee-ac93-1efb6ccc2b3d,Hybrid Robotics,company,https://diffuselo.co,https://github.com/HybridRobotics,2025-10-01,2026-01-01,4255.0,5296.0,0.244653349001175,96.72493100275987,0.9764652826809992,14.0,14.0,0.0,16.11622073578595,0.0235347173190006,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/10053058?v=4
64646950-5b69-4345-936d-b61030cfe941,Bytebot,company,https://www.bytebot.ai/,https://github.com/bytebot-ai,2025-10-01,2026-01-01,7201.0,8916.0,0.2381613664768782,96.59613615455382,1.0,9.0,9.0,-0.1,,,,,,,,,,,,,United States,"Bytebot streamlines web tasks by translating prompts into browser automation, including clicks, form filling, and data extraction.",https://www.linkedin.com/company/bytebot-ai,https://images.crunchbase.com/image/upload/t_cb-default-original/vudoeavvapzsakmjef1d
e8b4aac9-2ddc-4154-a668-dd763ef687af,Carbon Manufacturing Systems,predicted_company,https://carbon.ms,https://github.com/crbnos,2025-10-01,2026-01-01,1538.0,1635.0,0.0630689206762028,81.93192272309108,0.4875003938116495,11.0,19.0,0.7272727272727273,99.60284280936456,0.5124996061883504,,,,,,,,,,,United States,Eliminating the barriers for building end-to-end manufacturing systems,,https://avatars.githubusercontent.com/u/170667614?v=4
c6a2166c-10f6-4ac2-a04b-a3255044d163,Crystal DBA,company,https://www.crystaldba.ai,https://github.com/crystaldba,2025-10-01,2026-01-01,1208.0,1702.0,0.4089403973509933,98.41766329346828,0.5047160772507486,4.0,5.0,-0.5,,,,,,,,2702.0,5855.0,1.1669133974833457,78.67298578199052,0.4952839227492513,United States,AI-powered PostgreSQL expertise for everyone,https://www.linkedin.com/company/crystaldba/,https://images.crunchbase.com/image/upload/t_cb-default-original/pfwtia9mlf83c4oyj8yf
fa002604-52c4-4b8d-9f86-d9215099ad01,aureuserp,company,https://aureuserp.com,https://github.com/aureuserp,2025-10-01,2026-01-01,6921.0,8565.0,0.2375379280450802,96.57773689052438,0.9975727577837366,10.0,10.0,0.0,16.11622073578595,0.0024272422162634,,,,,,,,,,,,The powerful Open Source ERP platform built on Laravel to optimize and streamline your business operations.,,https://avatars.githubusercontent.com/u/194944371?v=4
70edb783-895b-4a3e-b197-7d63d6c6f541,The Neural Maze,company,https://theneuralmaze.substack.com,https://github.com/neural-maze,2025-10-01,2026-01-01,4423.0,5500.0,0.2434998869545557,96.68813247470102,0.9568889737497565,5.0,11.0,0.1,86.22491638795987,0.0431110262502436,,,,,,,,,,,United States,"substack lets writers connect with their audience on their own terms and earn money doing it. we make it simple for writers to publish to an email list that they own, get discovered on the web, and charge for subscriptions.

more than 500,000 people pay to subscribe to writers across the substack network, and the top writers make millions of dollars a year. substack’s model depends on the success of writers using substack – we only make money when they do.

“substack makes it dead simple to start a newsletter and get paid for it.” – judd legum, author of popular information

""substack gives me a way to connect with my audience on my own terms.” – lyz lenz, author of god land and men yell at me

make something that matters
great writing is valuable. it respects readers' time, their intelligence, and their trust. it helps us make sense of and change the culture we live in. at substack, we're building a business model that enables great writing to thrive. learn more about our opportunity and mission. 

we are a small but growing team, and there is more to build than we could ever imagine. that’s why we need you. 

we aim to take pragmatic approaches to problem solving while shipping high-quality products that allow the writing on substack to take the spotlight. 

every person at the company participates in customer support. we do this to build empathy with our users and enable us to build better products.

we believe that a diverse team will help us build a product that best serves the needs of a wildly diverse ecosystem of writers. so whatever your background or perspective, we’d welcome your input to help build the best possible version of substack.",linkedin.com/company/substack,https://cdn-avatars.huggingface.co/v1/production/uploads/673477f5be618c1a379347e0/ij6b6zmnEBndZMGQ128VZ.png
d1726469-c8a0-495b-8327-71561910d73f,Squidowl,company,https://halloy.chat,https://github.com/squidowl,2025-10-01,2026-01-01,2659.0,3592.0,0.3508837908988341,98.0128794848206,0.4644153050352972,58.0,71.0,0.2241379310344827,95.77759197324414,0.5355846949647027,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/117346077?v=4
0df5bfa1-d37d-4abc-942d-35b02fb2a868,AliasVault,predicted_company,https://www.aliasvault.net,https://github.com/aliasvault,2025-10-01,2026-01-01,1450.0,1786.0,0.2317241379310345,96.50413983440662,1.0,3.0,3.0,-0.7,,,,,,,,,,,,,Netherlands,AliasVault is a privacy-first end-to-end encrypted password and (email) alias manager,,https://avatars.githubusercontent.com/u/183374160?v=4
e8ceda67-f3e0-44e4-b1c5-c43600a9a245,Alchemy,predicted_company,https://alchemy.run,https://github.com/alchemy-run,2025-10-01,2026-01-01,1529.0,2045.0,0.3374754741661216,97.90248390064396,0.3619437349767788,43.0,56.0,0.3023255813953488,97.53344481605352,0.6380562650232211,85416.0,8892.0,-0.8958977240797977,,,,,,,,,Infrastructure as Typescript,,https://avatars.githubusercontent.com/u/217803898?v=4
2ebf6015-975e-4a0a-98ef-32e86ee46c0d,SuperClaude Org,potential_company,https://superclaude.netlify.app/,https://github.com/SuperClaude-Org,2025-10-01,2026-01-01,15982.0,19625.0,0.2279439369290452,96.43054277828888,0.6809302765243659,26.0,37.0,0.4230769230769231,98.66220735785951,0.3190697234756342,,,,,,4525.0,2491.0,-0.4495027624309392,,,France,,,https://avatars.githubusercontent.com/u/221338871?v=4
4825b43d-9696-4e3b-a0ca-51ee45010a7a,Cloud Study Network,company,https://cloudstudy.net,https://github.com/cloudcommunity,2025-10-01,2026-01-01,45357.0,56901.0,0.2545141874462597,96.90892364305428,0.899234238756804,81.0,81.0,0.0,16.11622073578595,0.100765761243196,,,,,,,,,,,Germany,"A global non-profit tech community with headquarters in Nuremberg, Germany. We offer FREE courses & professional growth.",https://www.linkedin.com/company/cloud-study-network/,https://images.crunchbase.com/image/upload/t_cb-default-original/azpywrv2yyg7rydu5xjn
