company_id,company_name,company_type,homepage_url,github_owner_url,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,country,description,linkedin_url,logo_url
e891e723-ca74-4ff6-9ce1-8d3e3a5890e1,Amical,company,https://www.amical.ai,https://github.com/amicalhq,2025-10-01,2026-01-01,77.0,293.0,1.93,97.5882946518668,1.0,3.0,3.0,-0.4,,,,,,,,,,,,,Canada,Open Source Speech-to-Text App powered by Gen AI,,https://cdn-avatars.huggingface.co/v1/production/uploads/6878a5e53345eed07fb3ba93/QfLGuOEB9S-ORoG4ru2HE.png
d1543667-123e-4c05-b791-bc69930bc6a8,TalkCody,company,https://talkcody.com,https://github.com/talkcody,2025-10-01,2026-01-01,0.0,293.0,1.93,97.5882946518668,1.0,,3.0,,,,,,,,,,,,,,,"TalkCody - Code is cheap, show me your talk.  🚀 Free Open Source AI Coding Agent.",,https://avatars.githubusercontent.com/u/242639766?v=4
025f33f0-8f24-4a3d-bcaf-ec40f73fd566,InferenceMAX,company,https://inferencemax.ai,https://github.com/SemiAnalysisAI,2025-10-01,2026-01-01,1.0,405.0,3.05,98.30474268415742,0.471795177225167,12.0,22.0,0.8333333333333334,98.17447495961228,0.528204822774833,,,,,,,,,,,United States,Open Source Projects By SemiAnalysis in collaboration with the community. InferenceX™ & soon Assembly ISA level microbenchmarking,,https://cdn-avatars.huggingface.co/v1/production/uploads/618f9bd9433f9728e2fce78e/lP9Pw7pjwJsRxx4GEcdZH.webp
d2da393a-9a8b-4daf-991a-0617ef508a63,puppyone,company,https://www.deepwideresearch.com,https://github.com/puppyone-ai,2025-10-01,2026-01-01,1.0,292.0,1.92,97.5580221997982,1.0,1.0,1.0,-0.8,,,,,,,,,,,,,,Making the world friendly for AI agents,,https://avatars.githubusercontent.com/u/143623203?v=4
e6250ba1-25d0-4273-9760-f791ed852515,withoutBG API,company,https://withoutbg.com,https://github.com/withoutbg,2025-10-01,2026-01-01,190.0,694.0,2.652631578947368,98.06256306760848,0.6955281854289237,1.0,2.0,-0.6,,,,,,,,38.0,507.0,4.07,83.33333333333334,0.3044718145710764,Germany,Image Background Removal Toolkit,,https://cdn-avatars.huggingface.co/v1/production/uploads/68892e5d8751f26ca5640f69/zBoWceAYtAC1ohSHZK9Nh.png
47ba873f-69de-4cfe-9bb9-5587a4c85513,is-a-software,company,https://is-a.software,https://github.com/is-a-software,2025-10-01,2026-01-01,16.0,418.0,3.18,98.36528758829463,0.4861628273622155,13.0,21.0,0.6153846153846154,97.4151857835218,0.5138371726377845,,,,,,,,,,,,"Free ""is-a.software"" domain for developers",,https://avatars.githubusercontent.com/u/226835644?v=4
c8e04703-2803-43e0-8b5c-793e88d2401b,ShadcnStore,company,https://shadcnstore.com,https://github.com/shadcnstore,2025-10-01,2026-01-01,90.0,287.0,1.87,97.51765893037336,1.0,2.0,2.0,-0.6,,,,,,,,,,,,,,"A growing ecosystem of open source and premium shadcn UI blocks, templates, Figma Design System and Figma Tools built to help you ship faster.",,https://avatars.githubusercontent.com/u/262278695?v=4
ea002356-b34d-4c84-a006-39237599e8c2,Authgear,company,https://www.authgear.com,https://github.com/authgear,2025-10-01,2026-01-01,290.0,1089.0,2.7551724137931033,98.12310797174572,0.6504275986659025,24.0,25.0,0.0416666666666666,66.31663974151859,0.3495724013340975,,,,,,,,,,,,Authgear is a highly customizable authentication solution.,https://www.linkedin.com/company/authgear/,https://images.crunchbase.com/image/upload/t_cb-default-original/10dbe95bf4664929928fda10c6bce7a1
0afd9131-2d96-411b-ac43-12f4b64c1f84,Nano Collective,predicted_company,https://nanocollective.org,https://github.com/Nano-Collective,2025-10-01,2026-01-01,511.0,1100.0,1.152641878669276,96.10494450050454,0.4500205866983734,7.0,28.0,3.0,99.85460420032312,0.3857807731723705,0.0,623.0,5.23,83.01886792452831,0.164198640129256,,,,,,,"We're a collective building open-source AI. Our goal is to create powerful, privacy-first tools, developed by the community for the community.",,https://avatars.githubusercontent.com/u/232375933?v=4
e4e1db96-79e2-4294-8cec-664089246368,OpenWhispr,company,https://openwhispr.com,https://github.com/OpenWhispr,2025-10-01,2026-01-01,246.0,685.0,1.7845528455284554,97.47729566094854,0.981551202391704,4.0,5.0,0.0,30.37156704361874,0.0184487976082958,,,,,,,,,,,United States,OpenWispr provides an AI voice dictation tool that converts speech to text locally while maintaining user privacy.,,https://images.crunchbase.com/image/upload/t_cb-default-original/260b17205f584bfc96e12c1dff6675f3
cddf9449-9c8e-441c-ac5c-eac2aaebcf96,agentjido,company,https://agentjido.xyz,https://github.com/agentjido,2025-10-01,2026-01-01,701.0,1071.0,0.5278174037089871,93.15842583249244,0.5004461718709561,12.0,45.0,2.75,99.74151857835218,0.499553828129044,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/191822461?v=4
45944247-a15a-4d14-a294-fa0a60d2dc0b,Intugle,predicted_company,https://intugle.ai,https://github.com/Intugle,2025-10-01,2026-01-01,12.0,143.0,0.43,92.19979818365287,0.1837462635962509,8.0,23.0,1.875,99.38610662358644,0.816253736403749,,,,,,,,,,,United States,Intugle,,https://avatars.githubusercontent.com/u/219225325?v=4
ccf413a0-02c9-46f2-816f-c880f816508c,OpsiMate,company,https://www.opsimate.com,https://github.com/OpsiMate,2025-10-01,2026-01-01,105.0,192.0,0.8285714285714286,95.05549949545912,0.268248479079112,11.0,32.0,1.9090909090909092,99.4184168012924,0.731751520920888,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/217343843?v=4
f8322425-f9cc-41be-9af4-b5ff82261da3,Finsys,company,https://dockhand.pro,https://github.com/Finsys,2025-10-01,2026-01-01,1.0,269.0,1.69,97.37638748738648,1.0,,1.0,,,,,,,,,,,,,,Poland,,,https://avatars.githubusercontent.com/u/4663699?v=4
ed5eb769-cd33-40ce-bc51-765b65c48251,DataKit,company,https://datakit.page,https://github.com/Datakitpage,2025-10-01,2026-01-01,1.0,264.0,1.64,97.32593340060544,1.0,2.0,2.0,-0.6,,,,,,,,,,,,,,,,https://cdn-avatars.huggingface.co/v1/production/uploads/684429ab7d8e7e3e72e138bd/1pQ6tTBqJtsYXcYdQyB5i.png
a26055cf-2925-4ebf-b33c-61cce4e940ad,Todo For AI,company,https://todo4ai.org,https://github.com/todo-for-ai,2025-10-01,2026-01-01,305.0,801.0,1.6262295081967213,97.27547931382442,1.0,2.0,2.0,-0.6,,,,,,,,,,,,,,Agile development with AI 🚀—reinventing software engineering for the AI era. 🤖✨,,https://avatars.githubusercontent.com/u/223360974?v=4
1b18b747-6444-4491-8642-0653559b6b41,kizuna AI Labs,company,https://sokuji.kizuna.ai,https://github.com/kizuna-ai-lab,2025-10-01,2026-01-01,275.0,722.0,1.6254545454545457,97.255297679112,1.0,1.0,1.0,-0.8,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/180123399?v=4
2cc7156e-976b-4bce-86da-56b12279cb4f,Buoy,company,buoy.gg,https://github.com/Buoy-gg,2025-10-01,2026-01-01,234.0,614.0,1.623931623931624,97.2351160443996,1.0,,1.0,,,,,,,,,,,,,,United States,,,https://avatars.githubusercontent.com/u/249623048?v=4
